date,o3,no2,pm25 - day 1,pm10 - day 1,o3 - day 1,no2 - day 1,temp - day 1,humidity - day 1,visibility - day 1,solarradiation - day 1,precip - day 1,windspeed - day 1,winddir - day 1,pm25 - day 2,pm10 - day 2,o3 - day 2,no2 - day 2,temp - day 2,humidity - day 2,visibility - day 2,solarradiation - day 2,precip - day 2,windspeed - day 2,winddir - day 2,pm25 - day 3,pm10 - day 3,o3 - day 3,no2 - day 3,temp - day 3,humidity - day 3,visibility - day 3,solarradiation - day 3,precip - day 3,windspeed - day 3,winddir - day 3,o3 + day 1,no2 + day 1,o3 + day 2,no2 + day 2
26/04/2021,40.0,3.0,35.0,11.0,35.0,3.0,7.2,67.8,34.2,271.9,0.0,20.9,28.4,38.0,13.0,33.0,1.0,7.7,69.3,23.4,236.6,0.0,23.0,33.9,34.0,10.0,34.0,2.0,6.8,72.5,22.9,290.1,0.0,18.0,357.2,36.0,5.0,35.0,3.0
25/04/2021,35.0,3.0,38.0,13.0,33.0,1.0,7.7,69.3,23.4,236.6,0.0,23.0,33.9,34.0,10.0,34.0,2.0,6.8,72.5,22.9,290.1,0.0,18.0,357.2,34.0,12.0,36.0,4.0,7.2,64.2,25.5,257.5,0.0,18.0,350.1,40.0,3.0,36.0,5.0
24/04/2021,33.0,1.0,34.0,10.0,34.0,2.0,6.8,72.5,22.9,290.1,0.0,18.0,357.2,34.0,12.0,36.0,4.0,7.2,64.2,25.5,257.5,0.0,18.0,350.1,59.0,18.0,33.0,2.0,8.5,75.0,16.4,227.2,0.0,25.2,355.9,35.0,3.0,40.0,3.0
23/04/2021,34.0,2.0,34.0,12.0,36.0,4.0,7.2,64.2,25.5,257.5,0.0,18.0,350.1,59.0,18.0,33.0,2.0,8.5,75.0,16.4,227.2,0.0,25.2,355.9,61.0,21.0,36.0,4.0,10.7,71.9,15.1,233.7,0.0,10.8,15.2,33.0,1.0,35.0,3.0
22/04/2021,36.0,4.0,59.0,18.0,33.0,2.0,8.5,75.0,16.4,227.2,0.0,25.2,355.9,61.0,21.0,36.0,4.0,10.7,71.9,15.1,233.7,0.0,10.8,15.2,49.0,19.0,37.0,7.0,9.2,81.8,20.5,129.7,0.0,14.4,50.6,34.0,2.0,33.0,1.0
21/04/2021,33.0,2.0,61.0,21.0,36.0,4.0,10.7,71.9,15.1,233.7,0.0,10.8,15.2,49.0,19.0,37.0,7.0,9.2,81.8,20.5,129.7,0.0,14.4,50.6,48.0,14.0,31.0,5.0,8.1,76.3,20.3,240.7,0.0,14.4,327.8,36.0,4.0,34.0,2.0
20/04/2021,36.0,4.0,49.0,19.0,37.0,7.0,9.2,81.8,20.5,129.7,0.0,14.4,50.6,48.0,14.0,31.0,5.0,8.1,76.3,20.3,240.7,0.0,14.4,327.8,33.0,14.0,36.0,4.0,7.2,67.1,34.2,261.4,0.0,21.6,1.3,33.0,2.0,36.0,4.0
19/04/2021,37.0,7.0,48.0,14.0,31.0,5.0,8.1,76.3,20.3,240.7,0.0,14.4,327.8,33.0,14.0,36.0,4.0,7.2,67.1,34.2,261.4,0.0,21.6,1.3,34.0,15.0,35.0,2.0,6.4,64.4,36.3,242.0,0.0,21.6,14.6,36.0,4.0,33.0,2.0
18/04/2021,31.0,5.0,33.0,14.0,36.0,4.0,7.2,67.1,34.2,261.4,0.0,21.6,1.3,34.0,15.0,35.0,2.0,6.4,64.4,36.3,242.0,0.0,21.6,14.6,35.0,13.0,35.0,4.0,5.2,72.9,32.5,216.4,1.0,18.0,29.6,37.0,7.0,36.0,4.0
17/04/2021,36.0,4.0,34.0,15.0,35.0,2.0,6.4,64.4,36.3,242.0,0.0,21.6,14.6,35.0,13.0,35.0,4.0,5.2,72.9,32.5,216.4,1.0,18.0,29.6,42.0,9.0,32.0,5.0,4.2,74.1,31.8,187.8,0.9,21.6,7.0,31.0,5.0,37.0,7.0
16/04/2021,35.0,2.0,35.0,13.0,35.0,4.0,5.2,72.9,32.5,216.4,1.0,18.0,29.6,42.0,9.0,32.0,5.0,4.2,74.1,31.8,187.8,0.9,21.6,7.0,30.0,12.0,34.0,8.0,4.5,68.7,34.6,210.7,0.0,14.4,307.2,36.0,4.0,31.0,5.0
15/04/2021,35.0,4.0,42.0,9.0,32.0,5.0,4.2,74.1,31.8,187.8,0.9,21.6,7.0,30.0,12.0,34.0,8.0,4.5,68.7,34.6,210.7,0.0,14.4,307.2,27.0,10.0,34.0,7.0,3.3,78.8,34.9,159.7,0.7,21.6,273.6,35.0,2.0,36.0,4.0
14/04/2021,32.0,5.0,30.0,12.0,34.0,8.0,4.5,68.7,34.6,210.7,0.0,14.4,307.2,27.0,10.0,34.0,7.0,3.3,78.8,34.9,159.7,0.7,21.6,273.6,16.0,11.0,32.0,5.0,4.4,80.8,26.3,147.7,3.3,27.7,349.9,35.0,4.0,35.0,2.0
13/04/2021,34.0,8.0,27.0,10.0,34.0,7.0,3.3,78.8,34.9,159.7,0.7,21.6,273.6,16.0,11.0,32.0,5.0,4.4,80.8,26.3,147.7,3.3,27.7,349.9,28.0,6.0,33.0,2.0,5.6,89.2,22.8,56.7,9.4,21.6,49.6,32.0,5.0,35.0,4.0
12/04/2021,34.0,7.0,16.0,11.0,32.0,5.0,4.4,80.8,26.3,147.7,3.3,27.7,349.9,28.0,6.0,33.0,2.0,5.6,89.2,22.8,56.7,9.4,21.6,49.6,48.0,8.0,26.0,2.0,7.4,72.4,24.4,177.7,0.3,21.6,237.7,34.0,8.0,32.0,5.0
11/04/2021,32.0,5.0,28.0,6.0,33.0,2.0,5.6,89.2,22.8,56.7,9.4,21.6,49.6,48.0,8.0,26.0,2.0,7.4,72.4,24.4,177.7,0.3,21.6,237.7,39.0,16.0,30.0,7.0,4.8,68.5,33.8,224.9,0.0,22.3,236.7,34.0,7.0,34.0,8.0
10/04/2021,33.0,2.0,48.0,8.0,26.0,2.0,7.4,72.4,24.4,177.7,0.3,21.6,237.7,39.0,16.0,30.0,7.0,4.8,68.5,33.8,224.9,0.0,22.3,236.7,12.0,13.0,27.0,7.0,2.9,84.5,18.3,121.8,11.0,37.1,292.2,32.0,5.0,34.0,7.0
09/04/2021,26.0,2.0,39.0,16.0,30.0,7.0,4.8,68.5,33.8,224.9,0.0,22.3,236.7,12.0,13.0,27.0,7.0,2.9,84.5,18.3,121.8,11.0,37.1,292.2,22.0,14.0,30.0,3.0,2.5,80.5,25.7,85.7,0.5,31.0,302.6,33.0,2.0,32.0,5.0
08/04/2021,30.0,7.0,12.0,13.0,27.0,7.0,2.9,84.5,18.3,121.8,11.0,37.1,292.2,22.0,14.0,30.0,3.0,2.5,80.5,25.7,85.7,0.5,31.0,302.6,31.0,12.0,30.0,7.0,4.2,74.7,20.7,135.1,0.7,40.0,300.6,26.0,2.0,33.0,2.0
07/04/2021,27.0,7.0,22.0,14.0,30.0,3.0,2.5,80.5,25.7,85.7,0.5,31.0,302.6,31.0,12.0,30.0,7.0,4.2,74.7,20.7,135.1,0.7,40.0,300.6,38.0,14.0,30.0,9.0,6.3,75.2,25.6,195.3,0.0,15.8,298.1,30.0,7.0,26.0,2.0
06/04/2021,30.0,3.0,31.0,12.0,30.0,7.0,4.2,74.7,20.7,135.1,0.7,40.0,300.6,38.0,14.0,30.0,9.0,6.3,75.2,25.6,195.3,0.0,15.8,298.1,45.0,16.0,34.0,10.0,7.1,72.0,16.5,220.3,0.0,22.7,357.1,27.0,7.0,30.0,7.0
05/04/2021,30.0,7.0,38.0,14.0,30.0,9.0,6.3,75.2,25.6,195.3,0.0,15.8,298.1,45.0,16.0,34.0,10.0,7.1,72.0,16.5,220.3,0.0,22.7,357.1,32.0,26.0,37.0,8.0,5.3,79.7,24.0,226.4,0.0,27.7,354.0,30.0,3.0,27.0,7.0
04/04/2021,30.0,9.0,45.0,16.0,34.0,10.0,7.1,72.0,16.5,220.3,0.0,22.7,357.1,32.0,26.0,37.0,8.0,5.3,79.7,24.0,226.4,0.0,27.7,354.0,67.0,13.0,32.0,3.0,10.9,72.1,18.5,200.7,0.0,25.2,11.1,30.0,7.0,30.0,3.0
03/04/2021,34.0,10.0,32.0,26.0,37.0,8.0,5.3,79.7,24.0,226.4,0.0,27.7,354.0,67.0,13.0,32.0,3.0,10.9,72.1,18.5,200.7,0.0,25.2,11.1,87.0,30.0,30.0,10.0,13.1,65.8,14.8,217.9,0.0,14.4,162.3,30.0,9.0,30.0,7.0
02/04/2021,37.0,8.0,67.0,13.0,32.0,3.0,10.9,72.1,18.5,200.7,0.0,25.2,11.1,87.0,30.0,30.0,10.0,13.1,65.8,14.8,217.9,0.0,14.4,162.3,66.0,32.0,38.0,19.0,11.7,65.7,20.6,211.2,0.0,11.9,164.7,34.0,10.0,30.0,9.0
01/04/2021,32.0,3.0,87.0,30.0,30.0,10.0,13.1,65.8,14.8,217.9,0.0,14.4,162.3,66.0,32.0,38.0,19.0,11.7,65.7,20.6,211.2,0.0,11.9,164.7,42.0,26.0,38.0,16.0,12.5,62.2,32.7,213.4,0.0,26.3,220.1,37.0,8.0,34.0,10.0
31/03/2021,30.0,10.0,66.0,32.0,38.0,19.0,11.7,65.7,20.6,211.2,0.0,11.9,164.7,42.0,26.0,38.0,16.0,12.5,62.2,32.7,213.4,0.0,26.3,220.1,31.0,16.0,30.0,8.0,9.6,71.0,27.0,109.0,0.0,28.8,220.3,32.0,3.0,37.0,8.0
30/03/2021,38.0,19.0,42.0,26.0,38.0,16.0,12.5,62.2,32.7,213.4,0.0,26.3,220.1,31.0,16.0,30.0,8.0,9.6,71.0,27.0,109.0,0.0,28.8,220.3,24.0,15.0,27.0,4.0,6.9,70.3,25.8,138.2,2.8,28.8,249.6,30.0,10.0,32.0,3.0
29/03/2021,38.0,16.0,31.0,16.0,30.0,8.0,9.6,71.0,27.0,109.0,0.0,28.8,220.3,24.0,15.0,27.0,4.0,6.9,70.3,25.8,138.2,2.8,28.8,249.6,41.0,14.0,28.0,3.0,9.9,70.0,27.7,192.6,0.5,29.5,192.0,38.0,19.0,30.0,10.0
28/03/2021,30.0,8.0,24.0,15.0,27.0,4.0,6.9,70.3,25.8,138.2,2.8,28.8,249.6,41.0,14.0,28.0,3.0,9.9,70.0,27.7,192.6,0.5,29.5,192.0,71.0,16.0,32.0,7.0,7.9,78.7,17.9,110.7,0.1,21.6,222.0,38.0,16.0,38.0,19.0
27/03/2021,27.0,4.0,41.0,14.0,28.0,3.0,9.9,70.0,27.7,192.6,0.5,29.5,192.0,71.0,16.0,32.0,7.0,7.9,78.7,17.9,110.7,0.1,21.6,222.0,102.0,30.0,28.0,11.0,6.7,80.7,6.5,188.0,0.0,21.6,221.0,30.0,8.0,38.0,16.0
26/03/2021,28.0,3.0,71.0,16.0,32.0,7.0,7.9,78.7,17.9,110.7,0.1,21.6,222.0,102.0,30.0,28.0,11.0,6.7,80.7,6.5,188.0,0.0,21.6,221.0,82.0,39.0,28.0,14.0,6.7,83.5,11.5,159.4,0.0,14.4,228.9,27.0,4.0,30.0,8.0
25/03/2021,32.0,7.0,102.0,30.0,28.0,11.0,6.7,80.7,6.5,188.0,0.0,21.6,221.0,82.0,39.0,28.0,14.0,6.7,83.5,11.5,159.4,0.0,14.4,228.9,30.0,31.0,22.0,11.0,5.8,79.8,30.7,174.9,0.0,14.4,313.4,28.0,3.0,27.0,4.0
24/03/2021,28.0,11.0,82.0,39.0,28.0,14.0,6.7,83.5,11.5,159.4,0.0,14.4,228.9,30.0,31.0,22.0,11.0,5.8,79.8,30.7,174.9,0.0,14.4,313.4,36.0,14.0,30.0,4.0,6.5,76.9,18.2,156.5,0.1,28.8,338.3,32.0,7.0,28.0,3.0
23/03/2021,28.0,14.0,30.0,31.0,22.0,11.0,5.8,79.8,30.7,174.9,0.0,14.4,313.4,36.0,14.0,30.0,4.0,6.5,76.9,18.2,156.5,0.1,28.8,338.3,37.0,20.0,30.0,2.0,4.1,81.9,24.0,181.6,0.2,14.4,301.4,28.0,11.0,32.0,7.0
22/03/2021,22.0,11.0,36.0,14.0,30.0,4.0,6.5,76.9,18.2,156.5,0.1,28.8,338.3,37.0,20.0,30.0,2.0,4.1,81.9,24.0,181.6,0.2,14.4,301.4,28.0,9.0,26.0,4.0,4.7,74.5,33.5,180.0,0.0,23.0,22.7,28.0,14.0,28.0,11.0
21/03/2021,30.0,4.0,37.0,20.0,30.0,2.0,4.1,81.9,24.0,181.6,0.2,14.4,301.4,28.0,9.0,26.0,4.0,4.7,74.5,33.5,180.0,0.0,23.0,22.7,36.0,9.0,28.0,4.0,4.2,86.5,19.1,88.4,0.2,19.8,333.0,22.0,11.0,28.0,14.0
20/03/2021,30.0,2.0,28.0,9.0,26.0,4.0,4.7,74.5,33.5,180.0,0.0,23.0,22.7,36.0,9.0,28.0,4.0,4.2,86.5,19.1,88.4,0.2,19.8,333.0,22.0,15.0,28.0,8.0,5.4,83.7,29.2,134.9,0.4,21.6,351.0,30.0,4.0,22.0,11.0
19/03/2021,26.0,4.0,36.0,9.0,28.0,4.0,4.2,86.5,19.1,88.4,0.2,19.8,333.0,22.0,15.0,28.0,8.0,5.4,83.7,29.2,134.9,0.4,21.6,351.0,27.0,7.0,28.0,2.0,5.9,86.2,17.2,42.6,5.2,14.4,307.6,30.0,2.0,30.0,4.0
18/03/2021,28.0,4.0,22.0,15.0,28.0,8.0,5.4,83.7,29.2,134.9,0.4,21.6,351.0,27.0,7.0,28.0,2.0,5.9,86.2,17.2,42.6,5.2,14.4,307.6,25.0,15.0,25.0,5.0,6.6,83.3,15.5,153.4,4.4,25.2,309.3,26.0,4.0,30.0,2.0
17/03/2021,28.0,8.0,27.0,7.0,28.0,2.0,5.9,86.2,17.2,42.6,5.2,14.4,307.6,25.0,15.0,25.0,5.0,6.6,83.3,15.5,153.4,4.4,25.2,309.3,28.0,16.0,27.0,4.0,6.8,77.5,24.2,127.2,0.9,21.6,269.4,28.0,4.0,26.0,4.0
16/03/2021,28.0,2.0,25.0,15.0,25.0,5.0,6.6,83.3,15.5,153.4,4.4,25.2,309.3,28.0,16.0,27.0,4.0,6.8,77.5,24.2,127.2,0.9,21.6,269.4,26.0,14.0,25.0,4.0,7.1,75.4,22.2,99.5,7.4,43.2,234.7,28.0,8.0,28.0,4.0
15/03/2021,25.0,5.0,28.0,16.0,27.0,4.0,6.8,77.5,24.2,127.2,0.9,21.6,269.4,26.0,14.0,25.0,4.0,7.1,75.4,22.2,99.5,7.4,43.2,234.7,32.0,12.0,28.0,3.0,7.1,77.7,21.0,86.8,2.2,36.0,227.5,28.0,2.0,28.0,8.0
14/03/2021,27.0,4.0,26.0,14.0,25.0,4.0,7.1,75.4,22.2,99.5,7.4,43.2,234.7,32.0,12.0,28.0,3.0,7.1,77.7,21.0,86.8,2.2,36.0,227.5,42.0,17.0,26.0,5.0,9.3,76.5,15.0,99.4,1.8,54.0,223.8,25.0,5.0,28.0,2.0
13/03/2021,25.0,4.0,32.0,12.0,28.0,3.0,7.1,77.7,21.0,86.8,2.2,36.0,227.5,42.0,17.0,26.0,5.0,9.3,76.5,15.0,99.4,1.8,54.0,223.8,67.0,14.0,26.0,3.0,5.2,84.7,8.6,50.8,3.4,32.4,187.4,27.0,4.0,25.0,5.0
12/03/2021,28.0,3.0,42.0,17.0,26.0,5.0,9.3,76.5,15.0,99.4,1.8,54.0,223.8,67.0,14.0,26.0,3.0,5.2,84.7,8.6,50.8,3.4,32.4,187.4,39.0,24.0,26.0,11.0,5.5,87.0,20.3,81.0,3.2,18.0,262.0,25.0,4.0,27.0,4.0
11/03/2021,26.0,5.0,67.0,14.0,26.0,3.0,5.2,84.7,8.6,50.8,3.4,32.4,187.4,39.0,24.0,26.0,11.0,5.5,87.0,20.3,81.0,3.2,18.0,262.0,71.0,13.0,19.0,6.0,5.3,72.8,12.9,116.8,1.3,14.4,270.9,28.0,3.0,25.0,4.0
10/03/2021,26.0,3.0,39.0,24.0,26.0,11.0,5.5,87.0,20.3,81.0,3.2,18.0,262.0,71.0,13.0,19.0,6.0,5.3,72.8,12.9,116.8,1.3,14.4,270.9,64.0,26.0,24.0,8.0,1.1,80.4,17.5,151.1,0.0,10.8,335.5,26.0,5.0,28.0,3.0
09/03/2021,26.0,11.0,71.0,13.0,19.0,6.0,5.3,72.8,12.9,116.8,1.3,14.4,270.9,64.0,26.0,24.0,8.0,1.1,80.4,17.5,151.1,0.0,10.8,335.5,44.0,20.0,27.0,10.0,0.7,79.7,28.8,154.2,0.0,18.0,44.6,26.0,3.0,26.0,5.0
08/03/2021,19.0,6.0,64.0,26.0,24.0,8.0,1.1,80.4,17.5,151.1,0.0,10.8,335.5,44.0,20.0,27.0,10.0,0.7,79.7,28.8,154.2,0.0,18.0,44.6,36.0,14.0,30.0,8.0,2.6,71.8,28.1,159.3,0.0,21.6,23.5,26.0,11.0,26.0,3.0
07/03/2021,24.0,8.0,44.0,20.0,27.0,10.0,0.7,79.7,28.8,154.2,0.0,18.0,44.6,36.0,14.0,30.0,8.0,2.6,71.8,28.1,159.3,0.0,21.6,23.5,70.0,12.0,30.0,6.0,4.3,85.0,13.5,80.5,0.0,18.0,0.2,19.0,6.0,26.0,11.0
06/03/2021,27.0,10.0,36.0,14.0,30.0,8.0,2.6,71.8,28.1,159.3,0.0,21.6,23.5,70.0,12.0,30.0,6.0,4.3,85.0,13.5,80.5,0.0,18.0,0.2,100.0,28.0,33.0,8.0,4.4,91.3,4.9,93.4,0.0,11.2,301.8,24.0,8.0,19.0,6.0
05/03/2021,30.0,8.0,70.0,12.0,30.0,6.0,4.3,85.0,13.5,80.5,0.0,18.0,0.2,100.0,28.0,33.0,8.0,4.4,91.3,4.9,93.4,0.0,11.2,301.8,74.0,42.0,7.0,19.0,6.6,79.3,13.0,137.4,0.0,14.4,109.6,27.0,10.0,24.0,8.0
04/03/2021,30.0,6.0,100.0,28.0,33.0,8.0,4.4,91.3,4.9,93.4,0.0,11.2,301.8,74.0,42.0,7.0,19.0,6.6,79.3,13.0,137.4,0.0,14.4,109.6,55.0,27.0,13.0,13.0,5.5,86.1,10.3,112.3,0.0,18.0,79.0,30.0,8.0,27.0,10.0
03/03/2021,33.0,8.0,74.0,42.0,7.0,19.0,6.6,79.3,13.0,137.4,0.0,14.4,109.6,55.0,27.0,13.0,13.0,5.5,86.1,10.3,112.3,0.0,18.0,79.0,48.0,15.0,18.0,5.0,3.9,89.9,12.8,110.5,0.0,16.6,41.0,30.0,6.0,30.0,8.0
02/03/2021,7.0,19.0,55.0,27.0,13.0,13.0,5.5,86.1,10.3,112.3,0.0,18.0,79.0,48.0,15.0,18.0,5.0,3.9,89.9,12.8,110.5,0.0,16.6,41.0,45.0,11.0,23.0,5.0,4.3,90.5,10.0,104.2,0.0,10.8,2.3,33.0,8.0,30.0,6.0
01/03/2021,13.0,13.0,48.0,15.0,18.0,5.0,3.9,89.9,12.8,110.5,0.0,16.6,41.0,45.0,11.0,23.0,5.0,4.3,90.5,10.0,104.2,0.0,10.8,2.3,44.0,15.0,21.0,6.0,7.3,76.6,19.9,136.3,0.0,18.0,312.5,7.0,19.0,33.0,8.0
28/02/2021,18.0,5.0,45.0,11.0,23.0,5.0,4.3,90.5,10.0,104.2,0.0,10.8,2.3,44.0,15.0,21.0,6.0,7.3,76.6,19.9,136.3,0.0,18.0,312.5,66.0,17.0,25.0,10.0,11.9,76.3,16.6,94.3,0.0,14.4,222.0,13.0,13.0,7.0,19.0
27/02/2021,23.0,5.0,44.0,15.0,21.0,6.0,7.3,76.6,19.9,136.3,0.0,18.0,312.5,66.0,17.0,25.0,10.0,11.9,76.3,16.6,94.3,0.0,14.4,222.0,58.0,42.0,21.0,9.0,13.8,69.6,26.0,126.4,0.0,21.6,188.9,18.0,5.0,13.0,13.0
26/02/2021,21.0,6.0,66.0,17.0,25.0,10.0,11.9,76.3,16.6,94.3,0.0,14.4,222.0,58.0,42.0,21.0,9.0,13.8,69.6,26.0,126.4,0.0,21.6,188.9,62.0,29.0,22.0,9.0,13.5,71.6,23.8,104.0,0.0,25.2,194.2,23.0,5.0,18.0,5.0
25/02/2021,25.0,10.0,58.0,42.0,21.0,9.0,13.8,69.6,26.0,126.4,0.0,21.6,188.9,62.0,29.0,22.0,9.0,13.5,71.6,23.8,104.0,0.0,25.2,194.2,49.0,39.0,20.0,9.0,11.8,61.2,36.1,75.6,0.0,19.4,176.7,21.0,6.0,23.0,5.0
24/02/2021,21.0,9.0,62.0,29.0,22.0,9.0,13.5,71.6,23.8,104.0,0.0,25.2,194.2,49.0,39.0,20.0,9.0,11.8,61.2,36.1,75.6,0.0,19.4,176.7,53.0,24.0,18.0,10.0,10.2,82.6,33.2,115.7,0.0,22.3,174.8,25.0,10.0,21.0,6.0
23/02/2021,22.0,9.0,49.0,39.0,20.0,9.0,11.8,61.2,36.1,75.6,0.0,19.4,176.7,53.0,24.0,18.0,10.0,10.2,82.6,33.2,115.7,0.0,22.3,174.8,47.0,21.0,23.0,6.0,10.1,85.6,,103.6,0.0,29.9,171.3,21.0,9.0,25.0,10.0
22/02/2021,20.0,9.0,53.0,24.0,18.0,10.0,10.2,82.6,33.2,115.7,0.0,22.3,174.8,47.0,21.0,23.0,6.0,10.1,85.6,,103.6,0.0,29.9,171.3,39.0,26.0,21.0,5.0,6.5,87.1,13.6,72.5,0.2,26.6,190.9,22.0,9.0,21.0,9.0
21/02/2021,18.0,10.0,47.0,21.0,23.0,6.0,10.1,85.6,,103.6,0.0,29.9,171.3,39.0,26.0,21.0,5.0,6.5,87.1,13.6,72.5,0.2,26.6,190.9,36.0,14.0,20.0,8.0,8.5,82.2,26.1,41.1,6.0,25.2,169.8,20.0,9.0,22.0,9.0
20/02/2021,23.0,6.0,39.0,26.0,21.0,5.0,6.5,87.1,13.6,72.5,0.2,26.6,190.9,36.0,14.0,20.0,8.0,8.5,82.2,26.1,41.1,6.0,25.2,169.8,43.0,12.0,21.0,6.0,9.2,84.0,15.7,57.1,0.0,25.2,209.3,18.0,10.0,20.0,9.0
19/02/2021,21.0,5.0,36.0,14.0,20.0,8.0,8.5,82.2,26.1,41.1,6.0,25.2,169.8,43.0,12.0,21.0,6.0,9.2,84.0,15.7,57.1,0.0,25.2,209.3,55.0,19.0,22.0,7.0,7.0,87.3,18.3,52.1,1.2,18.0,184.8,23.0,6.0,18.0,10.0
18/02/2021,20.0,8.0,43.0,12.0,21.0,6.0,9.2,84.0,15.7,57.1,0.0,25.2,209.3,55.0,19.0,22.0,7.0,7.0,87.3,18.3,52.1,1.2,18.0,184.8,47.0,14.0,18.0,11.0,2.7,82.1,17.2,20.4,4.6,24.8,177.6,21.0,5.0,23.0,6.0
17/02/2021,21.0,6.0,55.0,19.0,22.0,7.0,7.0,87.3,18.3,52.1,1.2,18.0,184.8,47.0,14.0,18.0,11.0,2.7,82.1,17.2,20.4,4.6,24.8,177.6,50.0,15.0,21.0,9.0,-1.0,54.8,43.1,78.1,0.0,25.2,139.1,20.0,8.0,21.0,5.0
16/02/2021,22.0,7.0,47.0,14.0,18.0,11.0,2.7,82.1,17.2,20.4,4.6,24.8,177.6,50.0,15.0,21.0,9.0,-1.0,54.8,43.1,78.1,0.0,25.2,139.1,61.0,15.0,23.0,7.0,-7.2,73.1,40.8,112.7,0.0,22.0,100.5,21.0,6.0,20.0,8.0
15/02/2021,18.0,11.0,50.0,15.0,21.0,9.0,-1.0,54.8,43.1,78.1,0.0,25.2,139.1,61.0,15.0,23.0,7.0,-7.2,73.1,40.8,112.7,0.0,22.0,100.5,71.0,19.0,27.0,7.0,-8.3,90.9,,105.0,0.0,30.2,77.7,22.0,7.0,21.0,6.0
14/02/2021,21.0,9.0,61.0,15.0,23.0,7.0,-7.2,73.1,40.8,112.7,0.0,22.0,100.5,71.0,19.0,27.0,7.0,-8.3,90.9,,105.0,0.0,30.2,77.7,56.0,18.0,25.0,9.0,-6.4,87.4,40.0,102.6,0.0,15.5,76.8,18.0,11.0,22.0,7.0
13/02/2021,23.0,7.0,71.0,19.0,27.0,7.0,-8.3,90.9,,105.0,0.0,30.2,77.7,56.0,18.0,25.0,9.0,-6.4,87.4,40.0,102.6,0.0,15.5,76.8,45.0,15.0,27.0,12.0,-4.7,83.9,33.3,80.7,0.0,19.4,41.3,21.0,9.0,18.0,11.0
12/02/2021,27.0,7.0,56.0,18.0,25.0,9.0,-6.4,87.4,40.0,102.6,0.0,15.5,76.8,45.0,15.0,27.0,12.0,-4.7,83.9,33.3,80.7,0.0,19.4,41.3,49.0,9.0,24.0,6.0,-4.6,80.0,31.0,70.8,0.0,19.8,45.0,23.0,7.0,21.0,9.0
11/02/2021,25.0,9.0,45.0,15.0,27.0,12.0,-4.7,83.9,33.3,80.7,0.0,19.4,41.3,49.0,9.0,24.0,6.0,-4.6,80.0,31.0,70.8,0.0,19.8,45.0,34.0,12.0,24.0,8.0,-5.4,79.6,14.0,32.3,0.5,28.8,63.6,27.0,7.0,23.0,7.0
10/02/2021,27.0,12.0,49.0,9.0,24.0,6.0,-4.6,80.0,31.0,70.8,0.0,19.8,45.0,34.0,12.0,24.0,8.0,-5.4,79.6,14.0,32.3,0.5,28.8,63.6,31.0,12.0,27.0,4.0,-3.7,84.3,5.4,22.0,6.1,36.0,60.6,25.0,9.0,27.0,7.0
09/02/2021,24.0,6.0,34.0,12.0,24.0,8.0,-5.4,79.6,14.0,32.3,0.5,28.8,63.6,31.0,12.0,27.0,4.0,-3.7,84.3,5.4,22.0,6.1,36.0,60.6,71.0,12.0,26.0,2.0,3.3,92.9,5.2,38.7,1.6,32.4,70.0,27.0,12.0,25.0,9.0
08/02/2021,24.0,8.0,31.0,12.0,27.0,4.0,-3.7,84.3,5.4,22.0,6.1,36.0,60.6,71.0,12.0,26.0,2.0,3.3,92.9,5.2,38.7,1.6,32.4,70.0,67.0,19.0,19.0,8.0,6.8,92.8,7.5,37.0,1.7,14.4,114.8,24.0,6.0,27.0,12.0
07/02/2021,27.0,4.0,71.0,12.0,26.0,2.0,3.3,92.9,5.2,38.7,1.6,32.4,70.0,67.0,19.0,19.0,8.0,6.8,92.8,7.5,37.0,1.7,14.4,114.8,45.0,23.0,6.0,16.0,6.7,90.3,12.0,31.6,0.2,22.3,207.4,24.0,8.0,24.0,6.0
06/02/2021,26.0,2.0,67.0,19.0,19.0,8.0,6.8,92.8,7.5,37.0,1.7,14.4,114.8,45.0,23.0,6.0,16.0,6.7,90.3,12.0,31.6,0.2,22.3,207.4,30.0,22.0,13.0,13.0,8.7,94.0,9.2,17.9,16.8,18.0,220.5,27.0,4.0,24.0,8.0
05/02/2021,19.0,8.0,45.0,23.0,6.0,16.0,6.7,90.3,12.0,31.6,0.2,22.3,207.4,30.0,22.0,13.0,13.0,8.7,94.0,9.2,17.9,16.8,18.0,220.5,61.0,14.0,19.0,11.0,4.9,94.5,5.3,16.0,2.5,23.0,203.0,26.0,2.0,27.0,4.0
04/02/2021,6.0,16.0,30.0,22.0,13.0,13.0,8.7,94.0,9.2,17.9,16.8,18.0,220.5,61.0,14.0,19.0,11.0,4.9,94.5,5.3,16.0,2.5,23.0,203.0,71.0,21.0,19.0,12.0,1.0,92.2,7.0,33.9,0.2,18.0,50.2,19.0,8.0,26.0,2.0
03/02/2021,13.0,13.0,61.0,14.0,19.0,11.0,4.9,94.5,5.3,16.0,2.5,23.0,203.0,71.0,21.0,19.0,12.0,1.0,92.2,7.0,33.9,0.2,18.0,50.2,61.0,19.0,11.0,9.0,-1.6,83.7,15.2,67.7,0.0,18.0,74.0,6.0,16.0,19.0,8.0
